561.9696378707886	47.36900329589844	612.5801801681519	0.1697445958852768	-0.5377289056777954	0.657515823841095	-0.4997072219848633
532.6987504959106	139.2526626586914	508.9200735092163	0.024966314435005188	0.6736047863960266	-0.49654334783554077	0.5468802452087402
548.9382743835449	109.33613777160645	531.4406752586365	0.22435621917247772	0.8016470670700073	-0.17869432270526886	0.5244946479797363
458.56621861457825	153.80625426769257	588.657021522522	0.4456649124622345	0.015893273055553436	0.7048784494400024	-0.5516127347946167
477.53581404685974	368.529736995697	460.50962805747986	0.4452810287475586	-0.4027535915374756	0.7806882262229919	-0.17332124710083008
705.9651017189026	493.5660660266876	449.5351314544678	-0.4876757860183716	0.6490891575813293	-0.4832056164741516	0.3276704251766205
592.7376747131348	452.64214277267456	432.4211776256561	0.03784805163741112	0.7885533571243286	0.2289796620607376	0.5694905519485474
531.0930013656616	362.2221648693085	388.4472846984863	0.4069727957248688	0.7030777335166931	0.29762017726898193	0.5014748573303223
478.33251953125	450.9480893611908	379.2716860771179	-0.2132875770330429	0.8400225043296814	0.02548372931778431	0.4982180595397949
486.0305190086365	194.4563090801239	563.2105469703674	-0.3403136730194092	0.6436941027641296	-0.31014078855514526	0.6112750768661499
